cell_id,direction,distance_km,dist_zone,total_new,canopy_loss_ha,trees_lost,co2_loss_kg_yr
673,W,6.068186381443826,6-10km,0,0.0,0.0,0.0
674,W,5.925011422856243,3-6km,0,0.0,0.0,0.0
675,W,5.821394571922918,3-6km,5,0.03375,2.7,59.400000000000006
676,W,5.759471257246646,3-6km,0,0.0,0.0,0.0
677,W,5.740590872382992,3-6km,0,0.0,0.0,0.0
678,W,5.765176316915516,3-6km,0,0.0,0.0,0.0
679,W,5.832677975523783,3-6km,0,0.0,0.0,0.0
680,W,5.941633341699643,3-6km,0,0.0,0.0,0.0
681,W,6.089817827179522,6-10km,1,0.00945,0.756,16.632
682,NW,6.274452611126342,6-10km,0,0.0,0.0,0.0
683,NW,6.492428665014874,6-10km,0,0.0,0.0,0.0
684,NW,6.740512174259718,6-10km,3,0.02835,2.268,49.895999999999994
685,NW,7.01550987258803,6-10km,0,0.0,0.0,0.0
686,NW,7.314386725721902,6-10km,0,0.0,0.0,0.0
687,NW,7.634338712321678,6-10km,0,0.0,0.0,0.0
688,NW,7.972828981954276,6-10km,0,0.0,0.0,0.0
689,NW,8.327597275116437,6-10km,0,0.0,0.0,0.0
690,NW,8.696651699220993,6-10km,0,0.0,0.0,0.0
691,NW,9.078250116547794,6-10km,0,0.0,0.0,0.0
692,NW,9.470876389206897,6-10km,0,0.0,0.0,0.0
693,NW,9.873214976929921,6-10km,0,0.0,0.0,0.0
694,NW,10.284126038789585,10-15km,0,0.0,0.0,0.0
695,NW,10.702622238626692,10-15km,0,0.0,0.0,0.0
696,NW,11.127847823536376,10-15km,0,0.0,0.0,0.0
697,NW,11.559060151449161,10-15km,0,0.0,0.0,0.0
698,NW,11.995613614394912,10-15km,0,0.0,0.0,0.0
699,NW,12.43694578209993,10-15km,0,0.0,0.0,0.0
700,NW,12.882565535945465,10-15km,0,0.0,0.0,0.0
701,NW,13.332042948811953,10-15km,0,0.0,0.0,0.0
702,S,15.387024702412088,15+km,0,0.0,0.0,0.0
703,S,14.917888710996488,10-15km,0,0.0,0.0,0.0
704,S,14.450822744560709,10-15km,0,0.0,0.0,0.0
705,S,13.986034191140453,10-15km,0,0.0,0.0,0.0
706,SW,13.523757865208411,10-15km,0,0.0,0.0,0.0
707,SW,13.064260453535939,10-15km,0,0.0,0.0,0.0
708,SW,12.60784579533156,10-15km,0,0.0,0.0,0.0
709,SW,12.154861167446395,10-15km,0,0.0,0.0,0.0
710,SW,11.705704780188718,10-15km,1,0.01215,0.972,21.384
711,SW,11.260834729360415,10-15km,3,0.03645,2.9160000000000004,64.15200000000002
712,SW,10.820779694781994,10-15km,1,0.01215,0.972,21.384
713,SW,10.386151722560331,10-15km,0,0.0,0.0,0.0
714,SW,9.957661472709322,6-10km,0,0.0,0.0,0.0
715,SW,9.536136345822467,6-10km,0,0.0,0.0,0.0
716,SW,9.122541904927205,6-10km,0,0.0,0.0,0.0
717,SW,8.7180069516025,6-10km,0,0.0,0.0,0.0
718,SW,8.323852449991302,6-10km,0,0.0,0.0,0.0
719,SW,7.941624141840436,6-10km,0,0.0,0.0,0.0
720,SW,7.573128046672623,6-10km,0,0.0,0.0,0.0
721,SW,7.2204669386637415,6-10km,0,0.0,0.0,0.0
722,SW,6.886074151021959,6-10km,0,0.0,0.0,0.0
723,SW,6.572738517118222,6-10km,0,0.0,0.0,0.0
724,SW,6.2836109057966105,6-10km,0,0.0,0.0,0.0
725,SW,6.022179042214101,6-10km,0,0.0,0.0,0.0
726,SW,5.7921943007395225,3-6km,0,0.0,0.0,0.0
727,W,5.59753420878837,3-6km,0,0.0,0.0,0.0
728,W,5.441990777242525,3-6km,2,0.0135,1.08,23.76
729,W,5.328990337824732,3-6km,0,0.0,0.0,0.0
730,W,5.26127479054896,3-6km,0,0.0,0.0,0.0
731,W,5.2405998533281135,3-6km,0,0.0,0.0,0.0
732,W,5.267519456417727,3-6km,0,0.0,0.0,0.0
733,W,5.341314035401396,3-6km,0,0.0,0.0,0.0
734,W,5.460083335061159,3-6km,0,0.0,0.0,0.0
735,W,5.620977177221879,3-6km,0,0.0,0.0,0.0
736,NW,5.820503313965717,3-6km,0,0.0,0.0,0.0
737,NW,6.054843782371478,6-10km,0,0.0,0.0,0.0
738,NW,6.320127184634751,6-10km,3,0.02835,2.268,49.895999999999994
739,NW,6.61263049254953,6-10km,0,0.0,0.0,0.0
740,NW,6.928907304332516,6-10km,2,0.0189,1.512,33.264
741,NW,7.265853758029344,6-10km,0,0.0,0.0,0.0
742,NW,7.620728655063491,6-10km,0,0.0,0.0,0.0
743,NW,7.991143825206905,6-10km,0,0.0,0.0,0.0
744,NW,8.375037554314552,6-10km,0,0.0,0.0,0.0
745,NW,8.770640138394446,6-10km,0,0.0,0.0,0.0
746,NW,9.17643737178282,6-10km,0,0.0,0.0,0.0
747,NW,9.591135346729763,6-10km,0,0.0,0.0,0.0
748,NW,10.01362829549438,10-15km,0,0.0,0.0,0.0
749,NW,10.442970173344476,10-15km,0,0.0,0.0,0.0
750,NW,10.878350079051465,10-15km,0,0.0,0.0,0.0
751,NW,11.319071288910395,10-15km,0,0.0,0.0,0.0
752,NW,11.764533532804107,10-15km,0,0.0,0.0,0.0
753,NW,12.214218093906336,10-15km,0,0.0,0.0,0.0
754,NW,12.667675321326545,10-15km,0,0.0,0.0,0.0
755,NW,13.124514179488026,10-15km,0,0.0,0.0,0.0
756,S,15.22399528544513,15+km,0,0.0,0.0,0.0
757,S,14.74967480496747,10-15km,0,0.0,0.0,0.0
758,S,14.277106893671728,10-15km,0,0.0,0.0,0.0
759,S,13.8064715135463,10-15km,0,0.0,0.0,0.0
760,S,13.337973236417973,10-15km,0,0.0,0.0,0.0
761,S,12.87184541767181,10-15km,0,0.0,0.0,0.0
762,S,12.408355203550366,10-15km,0,0.0,0.0,0.0
763,SW,11.947809559015916,10-15km,0,0.0,0.0,0.0
764,SW,11.49056254756697,10-15km,0,0.0,0.0,0.0
765,SW,11.037024148772412,10-15km,0,0.0,0.0,0.0
766,SW,10.587670964930014,10-15km,8,0.0972,7.776,171.072
767,SW,10.1430592457433,10-15km,0,0.0,0.0,0.0
768,SW,9.703840748059262,6-10km,0,0.0,0.0,0.0
769,SW,9.270782041701336,6-10km,8,0.0756,6.048,133.056
770,SW,8.844787960475289,6-10km,2,0.0189,1.512,33.264
771,SW,8.426929955019519,6-10km,0,0.0,0.0,0.0
772,SW,8.018480084644592,6-10km,0,0.0,0.0,0.0
773,SW,7.620951204992627,6-10km,0,0.0,0.0,0.0
774,SW,7.236143425189638,6-10km,0,0.0,0.0,0.0
775,SW,6.866195895177466,6-10km,0,0.0,0.0,0.0
776,SW,6.51364110709122,6-10km,0,0.0,0.0,0.0
777,SW,6.181455724424885,6-10km,0,0.0,0.0,0.0
778,SW,5.873097076846409,3-6km,0,0.0,0.0,0.0
779,SW,5.592507816275135,3-6km,0,0.0,0.0,0.0
780,SW,5.34406381662262,3-6km,0,0.0,0.0,0.0
781,SW,5.1324353358977435,3-6km,0,0.0,0.0,0.0
782,W,4.9623348212518295,3-6km,0,0.0,0.0,0.0
783,W,4.838144404546549,3-6km,0,0.0,0.0,0.0
784,W,4.763456274626831,3-6km,0,0.0,0.0,0.0
785,W,4.740610728726667,3-6km,1,0.00675,0.54,11.88
786,W,4.770352658069949,3-6km,0,0.0,0.0,0.0
787,W,4.85171504556808,3-6km,16,0.108,8.64,190.08
788,W,4.982169535897823,3-6km,0,0.0,0.0,0.0
789,NW,5.15799260230809,3-6km,0,0.0,0.0,0.0
790,NW,5.3747336758672635,3-6km,0,0.0,0.0,0.0
791,NW,5.627667055498066,3-6km,0,0.0,0.0,0.0
792,NW,5.912149430501137,3-6km,4,0.027,2.16,47.52
793,NW,6.223856143068506,6-10km,11,0.10395,8.316,182.95200000000003
794,NW,6.558906897543845,6-10km,3,0.02835,2.268,49.895999999999994
795,NW,6.9139087419262975,6-10km,0,0.0,0.0,0.0
796,NW,7.285945957301737,6-10km,0,0.0,0.0,0.0
797,NW,7.672540836890878,6-10km,0,0.0,0.0,0.0
798,NW,8.071601903884682,6-10km,0,0.0,0.0,0.0
799,NW,8.48136968277126,6-10km,0,0.0,0.0,0.0
800,NW,8.900365503554792,6-10km,0,0.0,0.0,0.0
801,NW,9.327345844231616,6-10km,0,0.0,0.0,0.0
802,NW,9.761262976630709,6-10km,0,0.0,0.0,0.0
803,NW,10.201231754056863,10-15km,0,0.0,0.0,0.0
804,NW,10.646501946696612,10-15km,0,0.0,0.0,0.0
805,NW,11.096435378176695,10-15km,0,0.0,0.0,0.0
806,NW,11.550487111074062,10-15km,0,0.0,0.0,0.0
807,NW,12.008189992839249,10-15km,0,0.0,0.0,0.0
808,N,12.469141963469712,10-15km,0,0.0,0.0,0.0
809,N,12.932995619971345,10-15km,0,0.0,0.0,0.0
810,S,15.075793037511202,15+km,0,0.0,0.0,0.0
811,S,14.596657497896837,10-15km,0,0.0,0.0,0.0
812,S,14.118968960655186,10-15km,0,0.0,0.0,0.0
813,S,13.642879421624352,10-15km,0,0.0,0.0,0.0
814,S,13.168562310063232,10-15km,0,0.0,0.0,0.0
815,S,12.696216275530853,10-15km,0,0.0,0.0,0.0
816,S,12.226069773892638,10-15km,0,0.0,0.0,0.0
817,S,11.758386646012616,10-15km,1,0.01215,0.972,21.384
818,S,11.293472934317613,10-15km,0,0.0,0.0,0.0
819,SW,10.831685248344373,10-15km,0,0.0,0.0,0.0
820,SW,10.373441074216297,10-15km,2,0.0243,1.944,42.768
821,SW,9.91923152876645,6-10km,0,0.0,0.0,0.0
822,SW,9.469637190637826,6-10km,0,0.0,0.0,0.0
823,SW,9.025347800686006,6-10km,0,0.0,0.0,0.0
824,SW,8.587186810846983,6-10km,0,0.0,0.0,0.0
825,SW,8.156141963294964,6-10km,0,0.0,0.0,0.0
826,SW,7.733403269354163,6-10km,0,0.0,0.0,0.0
827,SW,7.320409860622171,6-10km,0,0.0,0.0,0.0
828,SW,6.9189070617064194,6-10km,0,0.0,0.0,0.0
829,SW,6.531014418110529,6-10km,0,0.0,0.0,0.0
830,SW,6.159303834899222,6-10km,7,0.06615,5.292,116.42399999999999
831,SW,5.806883685044923,3-6km,2,0.0135,1.08,23.76
832,SW,5.477478665652433,3-6km,3,0.02025,1.62,35.64
833,SW,5.175485188242182,3-6km,0,0.0,0.0,0.0
834,SW,4.905967930464983,3-6km,0,0.0,0.0,0.0
835,SW,4.674547650392229,3-6km,0,0.0,0.0,0.0
836,W,4.487122701333691,3-6km,0,0.0,0.0,0.0
837,W,4.349384386078197,3-6km,0,0.0,0.0,0.0
838,W,4.26614802121275,3-6km,2,0.0135,1.08,23.76
839,W,4.2406241686730635,3-6km,0,0.0,0.0,0.0
840,W,4.27384694870684,3-6km,1,0.00675,0.54,11.88
841,W,4.364475013332922,3-6km,9,0.06075,4.859999999999999,106.91999999999999
842,W,4.509048296818749,3-6km,0,0.0,0.0,0.0
843,NW,4.702594065415461,3-6km,0,0.0,0.0,0.0
844,NW,4.93935879898569,3-6km,0,0.0,0.0,0.0
845,NW,5.213457561556823,3-6km,0,0.0,0.0,0.0
846,NW,5.519330951047478,3-6km,3,0.02025,1.62,35.64
847,NW,5.851998679786873,3-6km,4,0.027,2.16,47.52
848,NW,6.20715417476189,6-10km,1,0.00945,0.756,16.632
849,NW,6.581157751513073,6-10km,0,0.0,0.0,0.0
850,NW,6.970976384362327,6-10km,0,0.0,0.0,0.0
851,NW,7.374102396385197,6-10km,0,0.0,0.0,0.0
852,NW,7.788469718334312,6-10km,0,0.0,0.0,0.0
853,NW,8.212376936943848,6-10km,0,0.0,0.0,0.0
854,NW,8.644420706761318,6-10km,1,0.00945,0.756,16.632
855,NW,9.083440083829503,6-10km,0,0.0,0.0,0.0
856,NW,9.52847092442209,6-10km,0,0.0,0.0,0.0
857,NW,9.978708962515833,6-10km,0,0.0,0.0,0.0
858,NW,10.433480098204551,10-15km,0,0.0,0.0,0.0
859,NW,10.89221654947546,10-15km,0,0.0,0.0,0.0
860,N,11.354437712264916,10-15km,0,0.0,0.0,0.0
861,N,11.81973477548208,10-15km,0,0.0,0.0,0.0
862,N,12.287758321344747,10-15km,0,0.0,0.0,0.0
863,N,12.758208297594678,10-15km,0,0.0,0.0,0.0
864,S,14.942859129647411,10-15km,0,0.0,0.0,0.0
865,S,14.4593192567812,10-15km,0,0.0,0.0,0.0
866,S,13.97693771076341,10-15km,4,0.0486,3.888,85.536
867,S,13.495838698339462,10-15km,0,0.0,0.0,0.0
868,S,13.016164433988747,10-15km,0,0.0,0.0,0.0
869,S,12.538078440242359,10-15km,0,0.0,0.0,0.0
870,S,12.06176957890951,10-15km,0,0.0,0.0,0.0
871,S,11.587457002109804,10-15km,0,0.0,0.0,0.0
872,S,11.115396267195345,10-15km,0,0.0,0.0,0.0
873,S,10.645886932417461,10-15km,0,0.0,0.0,0.0
874,S,10.179282046335759,10-15km,0,0.0,0.0,0.0
875,SW,9.716000071011226,6-10km,2,0.0189,1.512,33.264
876,SW,9.256539946487932,6-10km,0,0.0,0.0,0.0
877,SW,8.801500223368937,6-10km,0,0.0,0.0,0.0
878,SW,8.35160347376479,6-10km,0,0.0,0.0,0.0
879,SW,7.907727548672674,6-10km,0,0.0,0.0,0.0
880,SW,7.470945682112365,6-10km,0,0.0,0.0,0.0
881,SW,7.042577921905447,6-10km,0,0.0,0.0,0.0
882,SW,6.624256802626744,6-10km,0,0.0,0.0,0.0
883,SW,6.218010339986846,6-10km,3,0.02835,2.268,49.895999999999994
884,SW,5.826364817724684,3-6km,16,0.108,8.64,190.08
885,SW,5.452467458890208,3-6km,38,0.2565,20.52,451.44
886,SW,5.100223111913173,3-6km,4,0.027,2.16,47.52
887,SW,4.774426687292406,3-6km,0,0.0,0.0,0.0
888,SW,4.480850878278209,3-6km,0,0.0,0.0,0.0
889,SW,4.22621568242834,3-6km,0,0.0,0.0,0.0
890,W,4.0179314821733705,3-6km,0,0.0,0.0,0.0
891,W,3.8635020119674515,3-6km,0,0.0,0.0,0.0
892,W,3.7695519889654254,3-6km,1,0.00675,0.54,11.88
893,W,3.740641201525461,3-6km,25,0.16875,13.5,297.0
894,W,3.7782629606191382,3-6km,8,0.054,4.32,95.04
895,W,3.8804826247031623,3-6km,9,0.06075,4.859999999999999,106.91999999999999
896,W,4.042402726307683,3-6km,8,0.054,4.32,95.04
897,NW,4.257216720193657,3-6km,25,0.16875,13.5,297.0
898,NW,4.517385151139218,3-6km,0,0.0,0.0,0.0
899,NW,4.8155625844515555,3-6km,0,0.0,0.0,0.0
900,NW,5.145145032533718,3-6km,0,0.0,0.0,0.0
901,NW,5.500490142418496,3-6km,0,0.0,0.0,0.0
902,NW,5.876926595413601,3-6km,0,0.0,0.0,0.0
903,NW,6.270657111413153,6-10km,0,0.0,0.0,0.0
904,NW,6.678623736216391,6-10km,0,0.0,0.0,0.0
905,NW,7.098372307155326,6-10km,0,0.0,0.0,0.0
906,NW,7.527932240132498,6-10km,0,0.0,0.0,0.0
907,NW,7.965716428110088,6-10km,0,0.0,0.0,0.0
908,NW,8.410440690837763,6-10km,0,0.0,0.0,0.0
909,NW,8.861060151874394,6-10km,0,0.0,0.0,0.0
910,NW,9.316719455697532,6-10km,0,0.0,0.0,0.0
911,N,9.776713958033628,6-10km,0,0.0,0.0,0.0
912,N,10.240459473004432,10-15km,0,0.0,0.0,0.0
913,N,10.70746863732427,10-15km,0,0.0,0.0,0.0
914,N,11.177332374959576,10-15km,0,0.0,0.0,0.0
915,N,11.649705293326356,10-15km,0,0.0,0.0,0.0
916,N,12.124294116458607,10-15km,0,0.0,0.0,0.0
917,N,12.600848472362067,10-15km,0,0.0,0.0,0.0
918,S,14.82560427864924,10-15km,0,0.0,0.0,0.0
919,S,14.338110636626409,10-15km,0,0.0,0.0,0.0
920,S,13.851508619250685,10-15km,0,0.0,0.0,0.0
921,S,13.365895608982314,10-15km,0,0.0,0.0,0.0
922,S,12.881383459522093,10-15km,0,0.0,0.0,0.0
923,S,12.398101234958762,10-15km,0,0.0,0.0,0.0
924,S,11.916198581482378,10-15km,0,0.0,0.0,0.0
925,S,11.435849904329775,10-15km,0,0.0,0.0,0.0
926,S,10.957259576892206,10-15km,0,0.0,0.0,0.0
927,S,10.480668482326525,10-15km,0,0.0,0.0,0.0
928,S,10.006362287938071,10-15km,3,0.03645,2.9160000000000004,64.15200000000002
929,S,9.534681989374679,6-10km,2,0.0189,1.512,33.264
930,S,9.06603744970991,6-10km,10,0.09449999999999999,7.559999999999999,166.31999999999996
931,S,8.600924917738741,6-10km,9,0.08505,6.804,149.68800000000002
932,SW,8.13994986726674,6-10km,4,0.0378,3.024,66.528
933,SW,7.683856989992231,6-10km,0,0.0,0.0,0.0
934,SW,7.233569840935326,6-10km,0,0.0,0.0,0.0
935,SW,6.790243518808864,6-10km,0,0.0,0.0,0.0
936,SW,6.355334880693733,6-10km,0,0.0,0.0,0.0
937,SW,5.93069606764662,3-6km,0,0.0,0.0,0.0
938,SW,5.518698238519273,3-6km,0,0.0,0.0,0.0
939,SW,5.122392473139127,3-6km,4,0.027,2.16,47.52
940,SW,4.745711648415759,3-6km,8,0.054,4.32,95.04
941,SW,4.393706117953917,3-6km,2,0.0135,1.08,23.76
942,SW,4.072778885721926,3-6km,0,0.0,0.0,0.0
943,SW,3.7908313406189644,3-6km,0,0.0,0.0,0.0
944,SW,3.5571444522335085,3-6km,0,0.0,0.0,0.0
945,W,3.3817378749826656,3-6km,0,0.0,0.0,0.0
946,W,3.2739922810124225,3-6km,1,0.00675,0.54,11.88
947,W,3.2406634902694815,3-6km,2,0.0135,1.08,23.76
948,W,3.284018005158045,3-6km,7,0.04725,3.7800000000000002,83.16000000000001
949,W,3.4011246168346845,3-6km,0,0.0,0.0,0.0
950,NW,3.5847626225840292,3-6km,0,0.0,0.0,0.0
951,NW,3.825362396075982,3-6km,2,0.0135,1.08,23.76
952,NW,4.11293956463608,3-6km,0,0.0,0.0,0.0
953,NW,4.4383720285016075,3-6km,3,0.02025,1.62,35.64
954,NW,4.7939566815337535,3-6km,0,0.0,0.0,0.0
955,NW,5.1734799763272274,3-6km,0,0.0,0.0,0.0
956,NW,5.572052536228945,3-6km,0,0.0,0.0,0.0
957,NW,5.985870351714283,3-6km,0,0.0,0.0,0.0
958,NW,6.411982397712015,6-10km,0,0.0,0.0,0.0
959,NW,6.848094090300262,6-10km,0,0.0,0.0,0.0
960,NW,7.292411608695852,6-10km,0,0.0,0.0,0.0
961,NW,7.743522549310403,6-10km,0,0.0,0.0,0.0
962,NW,8.200305840193725,6-10km,0,0.0,0.0,0.0
963,N,8.661864133877417,6-10km,0,0.0,0.0,0.0
964,N,9.127473071709861,6-10km,0,0.0,0.0,0.0
965,N,9.59654307945446,6-10km,0,0.0,0.0,0.0
966,N,10.068590441410453,10-15km,0,0.0,0.0,0.0
967,N,10.543215253322801,10-15km,0,0.0,0.0,0.0
968,N,11.020084495090554,10-15km,0,0.0,0.0,0.0
969,N,11.49891893527265,10-15km,0,0.0,0.0,0.0
970,N,11.979482922105133,10-15km,0,0.0,0.0,0.0
971,N,12.461576364250439,10-15km,0,0.0,0.0,0.0
972,S,14.724403060420427,10-15km,0,0.0,0.0,0.0
973,S,14.23344371144085,10-15km,0,0.0,0.0,0.0
974,S,13.743136260977396,10-15km,0,0.0,0.0,0.0
975,S,13.253553059041504,10-15km,0,0.0,0.0,0.0
976,S,12.764777439887665,10-15km,0,0.0,0.0,0.0
977,S,12.276905859820776,10-15km,0,0.0,0.0,0.0
978,S,11.790050546623554,10-15km,0,0.0,0.0,0.0
979,S,11.304342806770107,10-15km,0,0.0,0.0,0.0
980,S,10.819937185308039,10-15km,2,0.0243,1.944,42.768
981,S,10.337016740580829,10-15km,1,0.01215,0.972,21.384
982,S,9.85579978977277,6-10km,0,0.0,0.0,0.0
983,S,9.376548613275656,6-10km,0,0.0,0.0,0.0
984,S,8.899580793394612,6-10km,0,0.0,0.0,0.0
985,S,8.425284131659591,6-10km,0,0.0,0.0,0.0
986,S,7.954136477345077,6-10km,0,0.0,0.0,0.0
987,S,7.486732364741524,6-10km,0,0.0,0.0,0.0
988,SW,7.023819182062196,6-10km,0,0.0,0.0,0.0
989,SW,6.566346800416614,6-10km,0,0.0,0.0,0.0
990,SW,6.115536338243618,6-10km,0,0.0,0.0,0.0
991,SW,5.67297621230821,3-6km,0,0.0,0.0,0.0
992,SW,5.240756959300007,3-6km,0,0.0,0.0,0.0
993,SW,4.821660285367283,3-6km,2,0.0135,1.08,23.76
994,SW,4.419421037706722,3-6km,10,0.0675,5.4,118.80000000000001
995,SW,4.039078695638574,3-6km,0,0.0,0.0,0.0
996,SW,3.687415234361064,3-6km,0,0.0,0.0,0.0
997,SW,3.3734115538479306,3-6km,1,0.00675,0.54,11.88
998,SW,3.108501232534959,3-6km,5,0.03375,2.7,59.400000000000006
999,W,2.906140793854972,0-3km,0,0.0,0.0,0.0
1000,W,2.7800231500375423,0-3km,0,0.0,0.0,0.0
1001,W,2.7406939113628335,0-3km,3,0.01215,0.972,21.384
1002,W,2.791823331949563,0-3km,0,0.0,0.0,0.0
1003,W,2.928677503217896,0-3km,0,0.0,0.0,0.0
1004,NW,3.1400678844399623,3-6km,0,0.0,0.0,0.0
1005,NW,3.412169503399254,3-6km,0,0.0,0.0,0.0
1006,NW,3.731725488425503,3-6km,0,0.0,0.0,0.0
1007,NW,4.087621499356467,3-6km,0,0.0,0.0,0.0
1008,NW,4.471188200359928,3-6km,0,0.0,0.0,0.0
1009,NW,4.875899745080338,3-6km,1,0.00675,0.54,11.88
1010,NW,5.29691162141782,3-6km,2,0.0135,1.08,23.76
1011,NW,5.73063234958829,3-6km,0,0.0,0.0,0.0
1012,NW,6.174384303490062,6-10km,0,0.0,0.0,0.0
1013,NW,6.6261524226523125,6-10km,0,0.0,0.0,0.0
1014,NW,7.084403314977045,6-10km,0,0.0,0.0,0.0
1015,N,7.547956328059563,6-10km,0,0.0,0.0,0.0
1016,N,8.015891661651313,6-10km,0,0.0,0.0,0.0
1017,N,8.487484523247609,6-10km,0,0.0,0.0,0.0
1018,N,8.96215754901711,6-10km,0,0.0,0.0,0.0
1019,N,9.439446081971179,6-10km,0,0.0,0.0,0.0
1020,N,9.918972564508769,6-10km,0,0.0,0.0,0.0
1021,N,10.400427449701974,10-15km,0,0.0,0.0,0.0
1022,N,10.883554820808822,10-15km,0,0.0,0.0,0.0
1023,N,11.368141446102243,10-15km,0,0.0,0.0,0.0
1024,N,11.85400836593362,10-15km,0,0.0,0.0,0.0
1025,N,12.341004365150388,10-15km,0,0.0,0.0,0.0
1026,S,14.63958840761359,10-15km,0,0.0,0.0,0.0
1027,S,14.145685672507035,10-15km,0,0.0,0.0,0.0
1028,S,13.65222683471116,10-15km,0,0.0,0.0,0.0
1029,S,13.159261831403922,10-15km,0,0.0,0.0,0.0
1030,S,12.666848319470823,10-15km,0,0.0,0.0,0.0
1031,S,12.175053213416254,10-15km,0,0.0,0.0,0.0
1032,S,11.683954602383308,10-15km,0,0.0,0.0,0.0
1033,S,11.193644158699648,10-15km,0,0.0,0.0,0.0
1034,S,10.70423018963192,10-15km,0,0.0,0.0,0.0
1035,S,10.215841539181392,10-15km,0,0.0,0.0,0.0
1036,S,9.728632625127783,6-10km,1,0.00945,0.756,16.632
1037,S,9.242790009284933,6-10km,5,0.04724999999999999,3.7799999999999994,83.15999999999998
1038,S,8.758541063257853,6-10km,0,0.0,0.0,0.0
1039,S,8.276165534703292,6-10km,28,0.2646,21.168,465.69599999999997
1040,S,7.796011182575823,6-10km,2,0.0189,1.512,33.264
1041,S,7.318515201861914,6-10km,0,0.0,0.0,0.0
1042,S,6.8442340083402025,6-10km,0,0.0,0.0,0.0
1043,S,6.373885279949525,6-10km,0,0.0,0.0,0.0
1044,S,5.908408242749809,3-6km,0,0.0,0.0,0.0
1045,SW,5.449051510495248,3-6km,0,0.0,0.0,0.0
1046,SW,4.997503053032303,3-6km,16,0.108,8.64,190.08
1047,SW,4.556085070112699,3-6km,0,0.0,0.0,0.0
1048,SW,4.128048639144225,3-6km,4,0.027,2.16,47.52
1049,SW,3.7180182850783754,3-6km,0,0.0,0.0,0.0
1050,SW,3.33264675133951,3-6km,0,0.0,0.0,0.0
1051,SW,2.9815111554797915,0-3km,0,0.0,0.0,0.0
1052,SW,2.6781118668358666,0-3km,0,0.0,0.0,0.0
1053,SW,2.4403191537837303,0-3km,3,0.01215,0.972,21.384
1054,W,2.288674719867459,0-3km,11,0.04455,3.564,78.408
1055,W,2.2407379084571764,0-3km,14,0.0567,4.536,99.79199999999999
1056,W,2.302993872209323,0-3km,3,0.01215,0.972,21.384
1057,NW,2.4671147473253736,0-3km,1,0.00405,0.32399999999999995,7.127999999999999
1058,NW,2.714687749540818,0-3km,1,0.00405,0.32399999999999995,7.127999999999999
1059,NW,3.025294031750243,3-6km,0,0.0,0.0,0.0
1060,NW,3.3816088448518538,3-6km,0,0.0,0.0,0.0
1061,NW,3.7706965908989467,3-6km,0,0.0,0.0,0.0
1062,NW,4.183422902558811,3-6km,0,0.0,0.0,0.0
1063,NW,4.613447906142459,3-6km,37,0.24975,19.98,439.56
1064,NW,5.056359953931968,3-6km,2,0.0135,1.08,23.76
1065,NW,5.50905167744536,3-6km,0,0.0,0.0,0.0
1066,N,5.969298517062134,3-6km,0,0.0,0.0,0.0
1067,N,6.435479716915969,6-10km,0,0.0,0.0,0.0
1068,N,6.906393674550669,6-10km,0,0.0,0.0,0.0
1069,N,7.38113460037887,6-10km,0,0.0,0.0,0.0
1070,N,7.859008995410731,6-10km,0,0.0,0.0,0.0
1071,N,8.339478208556182,6-10km,0,0.0,0.0,0.0
1072,N,8.82211829392579,6-10km,0,0.0,0.0,0.0
1073,N,9.306591513172627,6-10km,0,0.0,0.0,0.0
1074,N,9.792625796694846,6-10km,0,0.0,0.0,0.0
1075,N,10.27999972738959,10-15km,0,0.0,0.0,0.0
1076,N,10.768531413157818,10-15km,0,0.0,0.0,0.0
1077,N,11.258070136448936,10-15km,0,0.0,0.0,0.0
1078,N,11.74849001353961,10-15km,0,0.0,0.0,0.0
1079,N,12.239685126639355,10-15km,0,0.0,0.0,0.0
1080,S,14.571446462275112,10-15km,0,0.0,0.0,0.0
1081,S,14.075152802154106,10-15km,0,0.0,0.0,0.0
1082,S,13.579131076951251,10-15km,1,0.01215,0.972,21.384
1083,S,13.08341221570504,10-15km,0,0.0,0.0,0.0
1084,S,12.588031998970154,10-15km,0,0.0,0.0,0.0
1085,S,12.093032043624675,10-15km,0,0.0,0.0,0.0
1086,S,11.598461036239671,10-15km,0,0.0,0.0,0.0
1087,S,11.104376290913708,10-15km,0,0.0,0.0,0.0
1088,S,10.610845734965858,10-15km,0,0.0,0.0,0.0
1089,S,10.117950465004252,10-15km,0,0.0,0.0,0.0
1090,S,9.625788072325115,6-10km,1,0.00945,0.756,16.632
1091,S,9.134477019203294,6-10km,20,0.18899999999999997,15.119999999999997,332.63999999999993
1092,S,8.644162470441525,6-10km,40,0.37799999999999995,30.239999999999995,665.2799999999999
1093,S,8.155024170192654,6-10km,2,0.0189,1.512,33.264
1094,S,7.667287239791074,6-10km,0,0.0,0.0,0.0
1095,S,7.181237220597832,6-10km,1,0.00945,0.756,16.632
1096,S,6.6972414037076735,6-10km,3,0.02835,2.268,49.895999999999994
1097,S,6.215779663129395,6-10km,0,0.0,0.0,0.0
1098,S,5.737489975730644,3-6km,0,0.0,0.0,0.0
1099,S,5.263237180922618,3-6km,0,0.0,0.0,0.0
1100,S,4.7942194384156975,3-6km,9,0.06075,4.859999999999999,106.91999999999999
1101,SW,4.332137396796132,3-6km,3,0.02025,1.62,35.64
